id,activity_new,channel_sales,cons_12m,cons_gas_12m,cons_last_month,no_consumption,churn,days_active,days_since_last_modification,forecast_base_bill_ele,forecast_base_bill_year,forecast_bill_12m,forecast_cons,forecast_cons_12m,forecast_cons_year,forecast_discount_energy,forecast_meter_rent_12m,forecast_price_energy_p1,forecast_price_energy_p2,forecast_price_pow_p1,has_gas,imp_cons,margin_gross_pow_ele,margin_net_pow_ele,nb_prod_act,net_margin,num_years_antig,origin_up,pow_max
82e2c659db4fd62bf298890a0e004437,sffadmsbuamddwapeumdfibkmpkdicmc,foosdfpfkusacimwkcsosbicdxkicaua,10075,0,0,1,0,1461,395,,,,,1497.07,0,0,18.27,0.143166,0,44.31137796,0,0,24.9,24.9,1,133,4,lxidpiddsbxsbosboudacockeimpuepw,15
82e408184558763c0e2a5b8bca02b690,,lmkebamcaaclubfxadlmueccxoimlema,2585,0,0,1,0,1827,60,,,,,296.34,0,0,22.64,0.162327,0.084428,44.31137796,0,0,25.92,25.92,1,43.11,4,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.35
82f3689f9141235c4888dd8a552038c4,,usilxuppasemubllopkaafesmlibmsdf,12634,0,0,1,0,1461,678,0,0,2301.09,0,1860.77,0,0,16.68,0.143166,0,44.31137796,0,0,11.42,11.42,2,152.05,3,lxidpiddsbxsbosboudacockeimpuepw,13.2
82f8bf080ff4cc0134b76784954feea6,scdupipedpwefxmbadpfddxkwpxxeloc,foosdfpfkusacimwkcsosbicdxkicaua,17518,126033,183,0,0,2557,2193,,,,,1530.53,0,0,121.55,0.115174,0.098837,40.606701,1,0,17.81,17.81,2,180.83,7,ldkssxwpmemidmecebumciepifcamkci,23.1
82f9ed621c3fc8a77dac00418ce678b3,ibkiiwcxiccxpoedpweiuxwbxbuewbxm,foosdfpfkusacimwkcsosbicdxkicaua,19731,82430,0,1,0,1826,-294,0,0,2741.54,0,2226.63,0,0,19.39,0.141838,0,44.31137796,1,0,31.2,31.2,2,209.57,5,lxidpiddsbxsbosboudacockeimpuepw,13.85
8309fbea7ee8265024cea462b5cd9124,ppwwsldwidxcfoieopwwsxaixpkbaswl,,12571,2922,419,0,0,2557,2192,,,,,445.13,419,0,131.82,0.115174,0.098837,40.606701,1,41.15,17.73,17.73,3,38.42,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,19.8
83198631f26aa7a4c1754e1fe72176d8,,,4886,0,0,1,0,2166,1801,,,,,733.74,0,0,16.57,0.145711,0,44.31137796,0,0,14.64,14.64,1,72.91,5,ldkssxwpmemidmecebumciepifcamkci,10.392
831b4e380c36cb8a1b1c8ef827b7aa93,,foosdfpfkusacimwkcsosbicdxkicaua,4668,0,0,1,0,2557,60,,,,,691.96,0,0,20.26,0.142881,0,45.80687796,0,0,24.2,24.2,1,53.19,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.856
83266f00f2168a367ae888aa72202658,,foosdfpfkusacimwkcsosbicdxkicaua,46231,0,2448,0,0,1660,366,530.18,530.18,7726.54,218.31,4295.41,2448,0,214.27,0.102729,0.093709,59.05128396,0,218.31,59.88,59.88,1,347.77,4,lxidpiddsbxsbosboudacockeimpuepw,40
832984e578f451780b08f9b3b2122b61,apdekpcbwosbxepsfxclislboipuxpop,foosdfpfkusacimwkcsosbicdxkicaua,1084359,0,70373,0,0,1461,1097,,,,,1696.44,1700,0,13.77,0.164637,0.087381,44.31137796,0,182.82,21.99,21.99,1,217.52,4,lxidpiddsbxsbosboudacockeimpuepw,13.275
832f3fc878f2853d01d746081d472be4,,,4372,0,855,0,0,2219,213,,,,,658.39,855,0,16.54,0.146694,0,44.31137796,0,126.56,23.76,23.76,1,65.5,6,lxidpiddsbxsbosboudacockeimpuepw,10.392
8332eb203cb4648259bec9eb379e367f,,foosdfpfkusacimwkcsosbicdxkicaua,14887,0,981,0,0,1461,-33,,,,,997.55,0,24,18.37,0.146694,0,44.31137796,0,0,34.27,34.27,2,-129.29,4,lxidpiddsbxsbosboudacockeimpuepw,15
8334978e6a38af0a7ad2240e949e785c,apdekpcbwosbxepsfxclislboipuxpop,lmkebamcaaclubfxadlmueccxoimlema,1572886,0,166003,0,0,2249,227,,,,,1025.33,1393,0,131.54,0.108817,0.092476,40.606701,0,137.05,-0.31,-0.31,1,58.9,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,15.1
8335475253028329e3dad120061dcc96,,foosdfpfkusacimwkcsosbicdxkicaua,24458,0,0,1,0,1461,265,,,,,2790.66,0,0,17.25,0.144149,0,44.31137796,0,0,28.45,28.45,1,251.29,4,ldkssxwpmemidmecebumciepifcamkci,13.856
833de82296ba87696c37ccaccc2f6d4e,,,4126,0,0,1,0,2557,46,,,,,617.67,0,0,15.72,0.142995,0,44.31137796,0,0,29.52,29.52,1,59.56,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,11.78
8342b5fc910456a4f0fde5cfdd7b8e5d,kkklcdamwfafdcfwofuscwfwadblfmce,,27502,0,5663,0,0,2247,-286,178.52,178.52,986.79,57.01,369.12,398,0,18.41,0.14207,0,44.31137796,0,57.01,33.84,33.84,1,46.37,6,lxidpiddsbxsbosboudacockeimpuepw,13.5
834562b01886fa8d9de5ded28733dacd,,,3646,0,5,0,0,2191,1827,,,,,1102.82,5,0,54.87,0.165787,0.087903,44.31137796,0,1.63,33.12,33.12,1,40.25,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2
8346a591fa03a12d29d36b4674d3277e,,foosdfpfkusacimwkcsosbicdxkicaua,2457,0,246,0,0,1461,1099,,,,,233.36,246,0,131.78,0.11286,0.096521,40.606701,0,22.77,23.38,23.38,1,25.12,4,ldkssxwpmemidmecebumciepifcamkci,17.25
8348ab6b1e3dd0859406e2fcf2a45eea,,ewpakwlliwisiwduibdlfmalxowmwpci,14905,0,0,1,0,1096,743,0,0,2728,0,2214.15,0,0,19.14,0.144149,0,44.31137796,0,0,27.14,27.14,2,197.09,3,lxidpiddsbxsbosboudacockeimpuepw,13.2
8349e04fd3b51b2c0ede8c071f84e1f2,ixxfakuxuscleimexkbxmeblekcsccbw,foosdfpfkusacimwkcsosbicdxkicaua,50883,0,3390,0,0,2557,2194,,,,,1778.06,1057,0,142.2,0.115174,0.098837,40.606701,0,105.68,31.64,31.64,1,195.42,7,ldkssxwpmemidmecebumciepifcamkci,34.5
834a8c9f51cd87de561cd11a6c5bdda5,bdbcaommfeelfuofobfauflkiolollwk,ewpakwlliwisiwduibdlfmalxowmwpci,13705,0,0,1,0,2192,1827,,,,,2023.87,0,0,0.9,0.143166,0,44.31137796,0,0,11.95,11.95,1,164.54,5,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.856
834be20455281a22a1f5c427160022e0,,foosdfpfkusacimwkcsosbicdxkicaua,6528,0,0,1,0,1827,46,0,0,749.17,0,331.17,0,0,15.96,0.14346,0,46.30537836,0,0,20.54,20.54,1,27.48,4,lxidpiddsbxsbosboudacockeimpuepw,10.392
83515b52f90127e522ead3c74419de9c,kwuslieomapmswolewpobpplkaooaaew,foosdfpfkusacimwkcsosbicdxkicaua,86500,20641,6299,0,0,1096,23,,,,,3923.6,6299,0,112.97,0.115182,0.098841,40.606701,1,621.19,24.24,24.24,2,533.04,3,ldkssxwpmemidmecebumciepifcamkci,26.4
835160d25cacb3f628837210058d843d,apdekpcbwosbxepsfxclislboipuxpop,lmkebamcaaclubfxadlmueccxoimlema,149471,0,10260,0,0,2192,1831,,,,,1627.79,879,0,62.34,0.143166,0,44.31137796,0,126.6,21.9,21.9,1,154.53,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2
8352230007d0b59926fe36a229a5abd4,,usilxuppasemubllopkaafesmlibmsdf,8206,0,1268,0,0,1473,369,,,,,1213.42,1268,0,21.49,0.144902,0,44.31137796,0,185.71,27.69,27.69,1,96.47,4,lxidpiddsbxsbosboudacockeimpuepw,15
8352fde968fe0ef47c4494abe5cc9c45,xlpufbwemoedxpsssmkbipwwicsadebw,usilxuppasemubllopkaafesmlibmsdf,24079,0,0,1,0,1523,-289,0,0,1897.48,0,1377.34,0,0,19.36,0.145774,0,45.30837756,0,0,34.68,34.68,1,138.68,4,lxidpiddsbxsbosboudacockeimpuepw,13.856
835d295b9e297e12c4f17b5436fe275d,,ewpakwlliwisiwduibdlfmalxowmwpci,13829,0,0,1,0,2192,1827,,,,,2040.99,0,0,16.22,0.143166,0,44.31137796,0,0,16.66,16.66,1,177.62,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2
8363c232e573649dac1c63cf49c5f799,,,12988,0,0,1,1,2243,1880,,,,,1959.99,0,0,16.39,0.146694,0,44.31137796,0,0,21.34,21.34,1,176.33,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.392
836816ddab2d9aba8bff712e6d835766,,foosdfpfkusacimwkcsosbicdxkicaua,10960,0,0,1,1,2557,2192,,,,,1629.65,0,0,1.99,0.144631,0,44.31137796,0,0,27.14,27.14,1,156.28,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2
836a15d4c3b2a8d51b7ac210ca086984,,usilxuppasemubllopkaafesmlibmsdf,12235,0,918,0,0,1539,731,,,,,1184.87,918,0,126.78,0.115237,0.100123,40.606701,0,91.7,52.8,52.8,1,150.07,3,lxidpiddsbxsbosboudacockeimpuepw,26.4
836bd604bb49e6c3e717403a466a0407,cssldxpacdmuuaulamxdekcokibauube,,222615,0,175375,0,0,2922,2558,,,,,19185.78,175375,0,270.62,0.099556,0.090516,58.99595196,0,15042.79,0.12,0.12,1,1567.06,8,ldkssxwpmemidmecebumciepifcamkci,50
83704213a25d2a024d258a0bac0eaed8,fuoxmsaoxbbpiwxfacdswabokfdxxwff,foosdfpfkusacimwkcsosbicdxkicaua,1173627,0,109899,0,0,1461,614,,,,,5500.57,4416,0,126.76,0.114481,0.098142,40.606701,0,398.55,11.09,11.09,1,684.21,4,lxidpiddsbxsbosboudacockeimpuepw,23.1
8372038cdba08744eeb3f09baafc2fcf,,ewpakwlliwisiwduibdlfmalxowmwpci,14043,0,3672,0,0,2192,1827,,,,,2066.02,3672,0,16.76,0.143166,0,44.31137796,0,532.61,15.96,15.96,1,166.27,5,kamkkxfxxuwbdslkwifmmcsiusiuosws,15
8384527bd2875e26beff58d8277f1488,,,29921,0,0,1,0,2556,2192,,,,,1924.75,0,0,15.82,0.143801,0,44.31137796,0,0,29.76,29.76,1,169.22,7,ldkssxwpmemidmecebumciepifcamkci,13.2
838599eca0ca17d7c2e3e77244a876ef,,foosdfpfkusacimwkcsosbicdxkicaua,15054,0,1361,0,1,2557,24,,,,,1507.06,1361,0,131.04,0.114667,0.099548,40.606701,0,133.08,29.64,29.64,1,170.19,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,19.8
8390e8ca5ce800411e2728ca63ce67d9,fcwxodkspaloekmowcacfukapocpepxm,usilxuppasemubllopkaafesmlibmsdf,3856,0,0,1,0,1461,-310,0,0,963.31,0,586.04,0,0,14.18,0.144384,0,44.31137796,0,0,26.04,26.04,1,70.38,4,lxidpiddsbxsbosboudacockeimpuepw,10.39
83921cc35f7c986919f4a43baf729d0b,,,27213,0,0,1,1,4383,4022,,,,,2829.7,0,0,121.1,0.115174,0.098837,40.606701,0,0,39.6,39.6,1,331.02,12,ldkssxwpmemidmecebumciepifcamkci,26.4
839222e577966532b2b6e39146c2791b,,ewpakwlliwisiwduibdlfmalxowmwpci,4521,0,0,1,0,1461,1096,,,,,685,0,0,16.49,0.146694,0,44.31137796,0,0,23.65,23.65,1,70.58,4,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.35
83925bf92c5956391c1ea474762b2b8c,apdekpcbwosbxepsfxclislboipuxpop,lmkebamcaaclubfxadlmueccxoimlema,232773,0,15878,0,0,1827,1462,,,,,2693.1,1994,0,143.2,0.115174,0.098837,40.606701,0,197.56,39.84,39.84,1,263.29,5,kamkkxfxxuwbdslkwifmmcsiusiuosws,33
839492301e7c2d24c02c89315f307e39,,usilxuppasemubllopkaafesmlibmsdf,2206,0,62,0,1,1680,366,,,,,274.3,62,0,14.05,0.161165,0.083909,44.31137796,0,7.51,26.04,26.04,1,30.35,4,lxidpiddsbxsbosboudacockeimpuepw,10.392
83983e24442ce897cc6e63c5bfa7bdb0,cccpsslxcemdlomsaffxsecccbxpdkax,,21934,0,1855,0,0,2557,4,,,,,1799.09,1855,0,146.52,0.114667,0.099548,40.606701,0,190.36,7.89,7.89,1,196.91,6,ldkssxwpmemidmecebumciepifcamkci,41.5
839a7d1d57fbfb6cd0bcb8e664867088,,,6693,0,491,0,1,2557,14,,,,,652.98,491,0,131.76,0.114667,0.099548,40.9390266,0,46.71,36.8,36.8,1,81.79,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,27.6
83a4d925eb66324cd565cc1177f89fcc,,foosdfpfkusacimwkcsosbicdxkicaua,10624,0,1066,0,0,1825,157,,,,,1082.06,1066,0,126.76,0.116509,0.101397,40.9390266,0,106.66,23.12,23.12,1,139.55,4,lxidpiddsbxsbosboudacockeimpuepw,19.8
83a57a475d5cb5e8969f0cf581fe1115,saxlifeumaobawxpemwuopbwwldlucff,foosdfpfkusacimwkcsosbicdxkicaua,3278,0,553,0,0,2557,36,,,,,487.31,553,0,16.29,0.144328,0,44.31137796,0,80.79,25.56,25.56,1,47.83,7,ldkssxwpmemidmecebumciepifcamkci,13.856
83b45a5fa21b8a0c2a16271d82e4fc48,,lmkebamcaaclubfxadlmueccxoimlema,2946,0,596,0,0,1827,1462,,,,,36.95,45,0,16.22,0.145711,0,44.31137796,0,6.64,12.36,12.36,1,3.63,5,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.392
83bb1a6b46270e27e896533a80a5994c,,usilxuppasemubllopkaafesmlibmsdf,7003,1359,602,0,0,1617,355,,,,,1019.12,602,0,14.41,0.142065,0,44.31137796,1,86.34,19.2,19.2,2,99.49,4,lxidpiddsbxsbosboudacockeimpuepw,10.392
83bb7b6bfb418c08777fec1a80502357,,foosdfpfkusacimwkcsosbicdxkicaua,48145,0,2800,0,0,1461,526,,,,,1130.48,928,0,129.25,0.11691,0.100572,40.606701,0,92.37,26.72,26.72,1,131.08,4,lxidpiddsbxsbosboudacockeimpuepw,16.44
83bc18133f78064e260ae35db2f6ac8b,,foosdfpfkusacimwkcsosbicdxkicaua,41655,0,0,1,0,2192,1827,,,,,1801.15,0,0,0,0.143166,0,44.31137796,0,0,12.98,12.98,1,179.17,5,lxidpiddsbxsbosboudacockeimpuepw,15
83c01b293dcb80749ac216664d072236,uiouuawillpcssldoeemcddcpfseebsw,foosdfpfkusacimwkcsosbicdxkicaua,24068,0,0,1,1,1461,1096,,,,,3558,0,0,18.37,0.143166,0,44.31137796,0,0,22.64,22.64,1,324.17,4,lxidpiddsbxsbosboudacockeimpuepw,12.18
83c1960e6c134d83eea36b929c7f3e86,fmwdwsxillemwbbwelxsampiuwwpcdcb,lmkebamcaaclubfxadlmueccxoimlema,22616,0,0,1,1,2192,65,,,,,3289.31,0,0,15.35,0.141434,0,44.31137796,0,0,11.37,11.37,1,301.68,5,lxidpiddsbxsbosboudacockeimpuepw,13.15
83c35dae38d337aa3a2b900bd1258275,oclfuccbxapuklpeowbabcpawcbwxesk,foosdfpfkusacimwkcsosbicdxkicaua,9043,0,593,0,0,1827,1462,,,,,981.12,593,0,127.84,0.116509,0.101397,40.9390266,0,60.85,18.02,18.02,1,115.33,4,lxidpiddsbxsbosboudacockeimpuepw,17.321
83c9dccbbf77598eb711f5775085b9b3,,foosdfpfkusacimwkcsosbicdxkicaua,7978,0,1492,0,0,2192,1829,196.85,196.85,1091.18,88.99,476.84,608,0,0,0.144902,0,44.31137796,0,88.99,19.48,19.48,1,43.5,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.85
83cf18b07114e495ae8b7fb235e45ee2,kwuslieomapmswolewpobpplkaooaaew,foosdfpfkusacimwkcsosbicdxkicaua,66551,19406,0,1,0,1575,-105,0,0,7890.51,0,5874.17,0,0,109.6,0.109966,0.093629,40.606701,1,0,-1.23,-1.23,2,363.33,4,lxidpiddsbxsbosboudacockeimpuepw,20
83d51a7bf49f6400e479f53de8776c4d,,foosdfpfkusacimwkcsosbicdxkicaua,5963,4017,0,1,0,2556,2193,,,,,650.62,0,0,131.39,0.115237,0.100123,40.9390266,1,0,22.64,22.64,2,73.06,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,17
83ed794a69b9da44104782e7872881ee,oukkkbkoucsipomauwmbiclafakiceap,lmkebamcaaclubfxadlmueccxoimlema,161049,135996,10567,0,0,2568,733,,,,,16302.34,10567,0,141.84,0.110955,0.095842,40.606701,1,1017.61,-7.16,-7.16,3,1203.12,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,43.47
83eea912f1b72b19c25f1871063e4e03,fmwdwsxillemwbbwelxsampiuwwpcdcb,,20098,40228,0,1,0,2557,2194,,,,,2958.43,0,0,0,0.164057,0.086803,44.31137796,1,0,16.66,16.66,2,173.36,7,ldkssxwpmemidmecebumciepifcamkci,13.2
83f5002b66ee6c4676d35e64931082d4,ebebpkkmmosllfpxkeamimcmfpppfxbu,usilxuppasemubllopkaafesmlibmsdf,79066,48866,6388,0,0,1461,123,894.79,894.79,10966.29,638.87,8211.14,6388,0,143.28,0.114658,0.099545,40.606701,1,638.87,8.94,8.94,3,865.61,3,lxidpiddsbxsbosboudacockeimpuepw,33
83fa634ca817f1e85663fe0b36aeeaee,apdekpcbwosbxepsfxclislboipuxpop,,304300,0,34386,0,0,2192,1830,,,,,448.74,349,0,16.31,0.144902,0,44.31137796,0,51.05,28.6,28.6,1,41.21,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.856
83ff984a4534792b179bab3e34744d5f,,lmkebamcaaclubfxadlmueccxoimlema,19325,0,0,1,0,1827,72,,,,,2859.67,0,0,1.1,0.142996,0,44.31137796,0,0,23.4,23.4,1,264.04,4,ldkssxwpmemidmecebumciepifcamkci,10.392
840015443a5a45eb6296f8ede74822b0,,foosdfpfkusacimwkcsosbicdxkicaua,42227,0,0,1,0,2557,41,0,0,5696.77,0,5183.29,0,0,28.41,0.162133,0.083488,44.31137796,0,0,3.56,3.56,1,238.25,6,lxidpiddsbxsbosboudacockeimpuepw,13.2
84045a8c5207058b8d9759b6f1aa68fb,cwofmuicebbcmiaaxufmfimpowpacobu,foosdfpfkusacimwkcsosbicdxkicaua,13626,76652,0,1,0,1461,265,,,,,747.04,0,0,5.41,0.146694,0,44.31137796,1,0,26.28,26.28,3,90.92,4,lxidpiddsbxsbosboudacockeimpuepw,11.5
84062584b4973698e5119ced5d65a85a,,foosdfpfkusacimwkcsosbicdxkicaua,21579,0,1981,0,0,1827,1462,,,,,934.36,892,0,129.96,0.116509,0.101397,40.9390266,0,86.97,20.5,20.5,2,117.93,4,lxidpiddsbxsbosboudacockeimpuepw,19.7
84080adc573aef6453c806ba25395aab,pbpfffswspwswuxudcdibsmdkpokflmi,foosdfpfkusacimwkcsosbicdxkicaua,61013,0,3604,0,1,2191,1826,789.88,789.88,10476.79,294.01,5286.7,3604,0,349.94,0.097634,0.090062,58.99595196,0,294.01,-12.36,-12.36,1,429.15,5,lxidpiddsbxsbosboudacockeimpuepw,60
8408319626a5290055ec12c6068a4e5d,,,12768,4634,0,1,0,1827,437,,,,,1885.57,0,0,19.35,0.143801,0,44.31137796,1,0,29.76,29.76,2,166.6,4,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2
840a9d67e3492d37103d2a82fe72715f,pbpfffswspwswuxudcdibsmdkpokflmi,foosdfpfkusacimwkcsosbicdxkicaua,112087,0,6229,0,1,2123,-295,,,,,2156.9,2832,0,8.59,0.142592,0,44.31137796,0,407.95,5.4,5.4,1,168.09,5,lxidpiddsbxsbosboudacockeimpuepw,11.5
840df04e9c8fe811be41e9af8e811c98,,,55497,0,4763,0,0,1849,731,,,,,5535.27,4763,0,129.25,0.115744,0.098858,40.606701,0,462.42,18.16,18.16,1,487.28,4,lxidpiddsbxsbosboudacockeimpuepw,23
8411607f18658283372586d942684841,,foosdfpfkusacimwkcsosbicdxkicaua,11352,1717,0,1,0,1461,46,0,0,2201.09,0,1683.54,0,0,17.16,0.145137,0,44.31137796,1,0,20.2,20.2,2,160.48,4,lxidpiddsbxsbosboudacockeimpuepw,13.856
8412d14ad7596207437908861f2c289f,ckfxocssowaeipxueikxcmaxdmcduxsa,,36399,0,3174,0,0,4383,113,,,,,3732.69,3174,0,131.76,0.115237,0.100123,40.606701,0,305.8,14.28,14.28,1,452.88,11,ldkssxwpmemidmecebumciepifcamkci,29.7
84191ae857f6d673b8c5f33708af0841,axsupumdipebmlbiwolspmkdouoiddbc,foosdfpfkusacimwkcsosbicdxkicaua,8188,16341,0,1,0,1461,1097,,,,,1215.64,0,0,15.2,0.145711,0,44.31137796,1,0,21.11,21.11,3,139.9,4,lxidpiddsbxsbosboudacockeimpuepw,15
84194d2387503e40042ded8bd1b737da,,,2936,0,0,1,0,2557,2193,,,,,440.55,0,0,16.88,0.146348,0,46.30537836,0,0,26.73,26.73,1,41.78,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2
8426e7f4366c5d02cda0fc073b8d690e,ommcdoxsluxpfksewskappuxifxxdaaf,foosdfpfkusacimwkcsosbicdxkicaua,28643,0,8412,0,0,1461,1100,1506.84,1506.84,9907.23,791.3,2609.84,8412,0,144.4,0.100167,0.091892,58.99595196,0,791.3,-6.72,-6.72,1,255.56,4,lxidpiddsbxsbosboudacockeimpuepw,88
8428d022e412821a0a2830f0caca9efc,,lmkebamcaaclubfxadlmueccxoimlema,3925,0,0,1,0,2557,2192,,,,,411.91,0,0,15.05,0.167086,0.088444,45.80687796,0,0,18.12,18.12,1,43.06,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.392
842db2805302d5d8f46bd0c3616b4d1e,apdekpcbwosbxepsfxclislboipuxpop,lmkebamcaaclubfxadlmueccxoimlema,2940360,155531,269980,0,0,2192,1827,,,,,610.58,467,0,131.31,0.116509,0.101397,41.1052014,1,47.18,41.6,41.6,2,77.09,5,kamkkxfxxuwbdslkwifmmcsiusiuosws,25
8430cb81dd9f9e46af7e6f12860d023c,dupxuibdflmskeieweeofcaluuuiioix,usilxuppasemubllopkaafesmlibmsdf,2629,0,0,1,1,1827,557,0,0,789.78,0,394.29,0,0,16.74,0.145711,0,44.31137796,0,0,14.64,14.64,1,38.61,5,lxidpiddsbxsbosboudacockeimpuepw,10.392
8434eeeb258c991fa1b10a8d2be68b1d,,,4188,0,0,1,0,1827,1466,,,,,623.8,0,0,15.98,0.144902,0,44.31137796,0,0,17.16,17.16,1,57.47,5,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.52
8438d05e522085d8ac04f4ed793380f4,ckfxocssowaeipxueikxcmaxdmcduxsa,,74150,0,6426,0,0,2557,119,,,,,7653.31,6426,0,142.2,0.112922,0.09781,40.606701,0,614.01,13.59,13.59,1,640.6,6,ldkssxwpmemidmecebumciepifcamkci,50
843932a7a2aeb08626bdcab5fc9a5878,kkklcdamwfafdcfwofuscwfwadblfmce,foosdfpfkusacimwkcsosbicdxkicaua,8959,259395,0,1,0,1470,-283,,,,,1701.28,0,28,0,0.186188,0,45.80687796,1,0,40.68,40.68,2,150.63,4,lxidpiddsbxsbosboudacockeimpuepw,12.5
843b625cba0d4a1e8862a26f80c12681,,foosdfpfkusacimwkcsosbicdxkicaua,15333,0,2268,0,0,1461,1098,,,,,1613.91,2268,0,131.76,0.120372,0.103487,40.606701,0,228.77,26.76,26.76,1,190.7,4,ldkssxwpmemidmecebumciepifcamkci,19.8
843f0afd0cef5fdc1ab6c933455863ed,mksmfeexfwuuwsbpamfmxbikklcdwkbb,lmkebamcaaclubfxadlmueccxoimlema,1899670,0,218019,0,0,2192,1827,,,,,1778.2,0,0,43.78,0.11691,0.100572,40.606701,0,0,23.73,23.73,1,177.69,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,16.5
843fb7f229476f6b695250dc033614bc,,usilxuppasemubllopkaafesmlibmsdf,16411,0,0,1,0,1827,1462,,,,,218.56,0,0,15.88,0.147506,0,46.30537836,0,0,28.02,28.02,1,22.94,4,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.856
84406accad12b514615443166f8df5b6,,foosdfpfkusacimwkcsosbicdxkicaua,9270,0,753,0,0,1096,733,271.66,271.66,3235.07,78.38,994.57,753,0,144.39,0.120372,0.103487,40.606701,0,78.38,74.89,74.89,1,117.17,3,lxidpiddsbxsbosboudacockeimpuepw,33
8442c1432c631cb4fa60e26a95cc170a,pxxlamsdbssumpslpkduwskxodummews,,299050,0,17187,0,0,2921,2556,,,,,26080.71,17187,0,368.34,0.095919,0.088347,58.99595196,0,1426.05,-41.76,-41.76,1,1615.11,7,ldkssxwpmemidmecebumciepifcamkci,180
84444de780dab78d39f82cc7841e27c6,,foosdfpfkusacimwkcsosbicdxkicaua,3335,0,0,1,0,1477,-305,,,,,486.21,0,0,18.62,0.139176,0,44.31137796,0,0,26.04,26.04,1,47.27,4,lxidpiddsbxsbosboudacockeimpuepw,10.392
8447e65569cdf33f5103e6cd4cc32fbf,,foosdfpfkusacimwkcsosbicdxkicaua,57085,0,2018,0,0,1475,367,0,0,931.65,0,415.14,0,0,16.23,0.144906,0,44.31137796,0,0,19.48,19.48,1,39.24,4,lxidpiddsbxsbosboudacockeimpuepw,13.856
844d0b43f9e30bbc477d4b9e63ba0635,,ewpakwlliwisiwduibdlfmalxowmwpci,3263,0,294,0,0,1827,1464,,,,,320.4,294,0,0,0.115174,0.098837,40.606701,0,29.01,34.84,34.84,1,31.32,5,ldkssxwpmemidmecebumciepifcamkci,22
844f1556a9efa7883ed30b96a06f7fe0,lkeudbeowbapkpfodoxacpwdpaeuwxcx,foosdfpfkusacimwkcsosbicdxkicaua,2976,0,485,0,0,1461,1100,,,,,0.15,0,0,18.37,0.145711,0,44.31137796,0,0,21.52,21.52,1,0.01,4,lxidpiddsbxsbosboudacockeimpuepw,13.2
8455b5525abd2b19880886efa2cd37d2,ifppdlcfssupdcsdcclkoubulccouwml,,43106,0,4538,0,0,2557,115,,,,,4375.56,4538,0,131.38,0.115237,0.100123,40.606701,0,426.44,33.62,33.62,1,501.43,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,70
845b08adf2a2615c6fa31ce31a9edc0b,,foosdfpfkusacimwkcsosbicdxkicaua,5114,0,909,0,0,1461,166,,,,,758.98,909,0,19.45,0.144902,0,44.31137796,0,132.9,21.68,21.68,1,71.87,4,lxidpiddsbxsbosboudacockeimpuepw,13.335
845f1a3364de3756dc776507b48f6338,apdekpcbwosbxepsfxclislboipuxpop,foosdfpfkusacimwkcsosbicdxkicaua,1136710,0,102458,0,0,1461,1096,,,,,2571.06,3031,0,0,0.11691,0.100572,40.606701,0,328.76,17.43,17.43,1,289.91,4,lxidpiddsbxsbosboudacockeimpuepw,16.44
84604d4915f1cab2ecd2c228cad893aa,apdekpcbwosbxepsfxclislboipuxpop,foosdfpfkusacimwkcsosbicdxkicaua,507715,0,51900,0,1,1461,1097,389.05,389.05,4057.13,235.67,2614.15,2361,0,144.92,0.118638,0.101752,40.606701,0,235.67,30,30,1,297.54,3,lxidpiddsbxsbosboudacockeimpuepw,20
84628198a07213338a34171869fac8ec,,foosdfpfkusacimwkcsosbicdxkicaua,5665,0,0,1,0,2557,2201,,,,,845.04,0,0,16.18,0.144902,0,44.31137796,0,0,21.52,21.52,1,78.9,7,ldkssxwpmemidmecebumciepifcamkci,13.2
